,종류,지역,위도,경도
1742,solar,제주시 한림읍,33.39344,126.26684
1743,solar,제주시 한림읍,33.39344,126.26684
1744,solar,제주시 한경면,33.3305,126.21066
1745,solar,제주시 해안동,33.44899,126.46036
1746,solar,제주시 구좌읍,33.51662,126.81055
1747,solar,서귀포시 대정읍,33.2218157,126.2529945
1748,solar,제주시 한경면,33.3305,126.21066
1749,solar,서귀포시 성산읍,33.41805,126.88147
1750,solar,서귀포시 대정읍,33.2218157,126.2529945
1751,solar,서귀포시 법환동,33.24113,126.51285
1752,solar,서귀포시 성산읍,33.41805,126.88147
1753,solar,서귀포시 대정읍,33.2218157,126.2529945
1754,solar,제주시 애월읍,33.45079,126.3752
1755,solar,제주시 한림읍,33.39344,126.26684
1756,solar,제주시 봉개동,33.484188,126.5993497
1757,solar,제주시 아라이동,33.48148,126.55055
1758,solar,제주시 용담이동,33.50742,126.50615
1759,solar,서귀포시 대정읍,33.2218157,126.2529945
1760,solar,서귀포시 대정읍,33.2218157,126.2529945
1761,solar,서귀포시 대정읍,33.2218157,126.2529945
1762,solar,서귀포시 대정읍,33.2218157,126.2529945
1763,solar,서귀포시 대정읍,33.2218157,126.2529945
1764,solar,제주시 구좌읍,33.51662,126.81055
1765,solar,서귀포시 남원읍,33.3076683,126.6907475
1766,solar,서귀포시 남원읍,33.3076683,126.6907475
1767,solar,서귀포시 대정읍,33.2218157,126.2529945
1768,solar,제주시 애월읍,33.45079,126.3752
1769,solar,제주시 한경면,33.3305,126.21066
1770,solar,서귀포시 성산읍,33.41805,126.88147
1771,solar,서귀포시 성산읍,33.41805,126.88147
1772,solar,제주시 한경면,33.3305,126.21066
1773,solar,제주시 한경면,33.3305,126.21066
1774,solar,서귀포시 안덕면,33.27688,126.34925
1775,solar,서귀포시 표선면,33.3504543,126.794049
1776,solar,제주시 한림읍,33.39344,126.26684
1777,solar,제주시 한림읍,33.39344,126.26684
1778,solar,제주시 한림읍,33.39344,126.26684
1779,solar,서귀포시 상예동,33.26177,126.38678
1780,solar,제주시 한림읍,33.39344,126.26684
1781,solar,제주시 한림읍,33.39344,126.26684
1782,solar,제주시 한림읍,33.39344,126.26684
1783,solar,제주시 구좌읍,33.51662,126.81055
1784,solar,서귀포시 대정읍,33.2218157,126.2529945
1785,solar,제주시 애월읍,33.45079,126.3752
1786,solar,제주시 한림읍,33.39344,126.26684
1787,solar,제주시 구좌읍,33.51662,126.81055
1788,solar,서귀포시 대정읍,33.2218157,126.2529945
1789,solar,제주시 애월읍,33.45079,126.3752
1790,solar,제주시 애월읍,33.45079,126.3752
1791,solar,서귀포시 강정동,33.24695,126.48927
1792,solar,서귀포시 남원읍,33.3076683,126.6907475
1793,solar,서귀포시 성산읍,33.41805,126.88147
1794,solar,서귀포시 성산읍,33.41805,126.88147
1795,solar,제주시 한경면,33.3305,126.21066
1796,solar,서귀포시 남원읍,33.3076683,126.6907475
1797,solar,서귀포시 대정읍,33.2218157,126.2529945
1798,solar,서귀포시 안덕면,33.27688,126.34925
1799,solar,제주시 조천읍,33.50888,126.66305
1800,solar,제주시 한림읍,33.39344,126.26684
1801,solar,제주시 한림읍,33.39344,126.26684
1802,solar,서귀포시 안덕면,33.27688,126.34925
1803,solar,제주시 한경면,33.3305,126.21066
1804,solar,제주시 한경면,33.3305,126.21066
1805,solar,제주시 한경면,33.3305,126.21066
1806,solar,제주시 한경면,33.3305,126.21066
1807,solar,제주시 한림읍,33.39344,126.26684
1808,solar,제주시 조천읍,33.50888,126.66305
1809,solar,제주시 조천읍,33.50888,126.66305
1810,solar,제주시 한림읍,33.39344,126.26684
1811,solar,제주시 한림읍,33.39344,126.26684
1812,solar,제주시 회천동,33.4956,126.61479
1813,solar,서귀포시 표선면,33.3504543,126.794049
1814,solar,서귀포시 남원읍,33.3076683,126.6907475
1815,solar,서귀포시 성산읍,33.41805,126.88147
1816,solar,서귀포시 표선면,33.3504543,126.794049
1817,solar,서귀포시 표선면,33.3504543,126.794049
1818,solar,제주시 한림읍,33.39344,126.26684
1819,solar,제주시 한림읍,33.39344,126.26684
1820,solar,제주시 구좌읍,33.51662,126.81055
1821,solar,제주시 오라삼동,33.49487,126.50508
1822,solar,제주시 한림읍,33.39344,126.26684
1823,solar,제주시 한림읍,33.39344,126.26684
1824,solar,제주시 한림읍,33.39344,126.26684
1825,solar,제주시 한경면,33.3305,126.21066
1826,solar,서귀포시 호근동,33.25632,126.53351
1827,solar,서귀포시 대정읍,33.2218157,126.2529945
1828,solar,서귀포시 표선면,33.3504543,126.794049
1829,solar,서귀포시 표선면,33.3504543,126.794049
1830,solar,서귀포시 표선면,33.3504543,126.794049
1831,solar,제주시 한림읍,33.39344,126.26684
1832,solar,제주시 회천동,33.4956,126.61479
1833,solar,서귀포시 남원읍,33.3076683,126.6907475
1834,solar,제주시 애월읍,33.45079,126.3752
1835,solar,서귀포시 표선면,33.3504543,126.794049
1836,solar,제주시 애월읍,33.45079,126.3752
1837,solar,제주시 조천읍,33.50888,126.66305
1838,solar,서귀포시 표선면,33.3504543,126.794049
1839,solar,제주시 한경면,33.3305,126.21066
1840,solar,제주시 한경면,33.3305,126.21066
1841,solar,제주시 한경면,33.3305,126.21066
1842,solar,서귀포시 남원읍,33.3076683,126.6907475
1843,solar,서귀포시 안덕면,33.27688,126.34925
1844,solar,서귀포시 안덕면,33.27688,126.34925
1845,solar,서귀포시 표선면,33.3504543,126.794049
1846,solar,서귀포시 표선면,33.3504543,126.794049
1847,solar,제주시 한림읍,33.39344,126.26684
1848,solar,제주시 한림읍,33.39344,126.26684
1849,solar,제주시 해안동,33.44899,126.46036
1850,solar,제주시 한경면,33.3305,126.21066
1851,solar,제주시 한경면,33.3305,126.21066
1852,solar,제주시 한림읍,33.39344,126.26684
1853,solar,제주시 조천읍,33.50888,126.66305
1854,solar,제주시 조천읍,33.50888,126.66305
1855,solar,제주시 조천읍,33.50888,126.66305
1856,solar,제주시 조천읍,33.50888,126.66305
1857,solar,제주시 한경면,33.3305,126.21066
1858,solar,서귀포시 표선면,33.3504543,126.794049
1859,solar,서귀포시 표선면,33.3504543,126.794049
1860,solar,제주시 조천읍,33.50888,126.66305
1861,solar,제주시 조천읍,33.50888,126.66305
1862,solar,제주시 한경면,33.3305,126.21066
1863,solar,제주시 한림읍,33.39344,126.26684
1864,solar,제주시 한림읍,33.39344,126.26684
1865,solar,제주시 한림읍,33.39344,126.26684
1866,solar,제주시 한림읍,33.39344,126.26684
1867,solar,제주시 한림읍,33.39344,126.26684
1868,solar,제주시 구좌읍,33.51662,126.81055
1869,solar,제주시 구좌읍,33.51662,126.81055
1870,solar,제주시 애월읍,33.45079,126.3752
1871,solar,제주시 애월읍,33.45079,126.3752
1872,solar,제주시 애월읍,33.45079,126.3752
1873,solar,제주시 조천읍,33.50888,126.66305
1874,solar,제주시 한경면,33.3305,126.21066
1875,solar,제주시 한경면,33.3305,126.21066
1876,solar,제주시 한림읍,33.39344,126.26684
1877,solar,제주시 한림읍,33.39344,126.26684
1878,solar,제주시 한림읍,33.39344,126.26684
1879,solar,제주시 한림읍,33.39344,126.26684
1880,solar,제주시 회천동,33.4956,126.61479
1881,solar,제주시 구좌읍,33.51662,126.81055
1882,solar,제주시 구좌읍,33.51662,126.81055
1883,solar,제주시 애월읍,33.45079,126.3752
1884,solar,제주시 한림읍,33.39344,126.26684
1885,solar,제주시 한림읍,33.39344,126.26684
1886,solar,서귀포시 대정읍,33.2218157,126.2529945
1887,solar,서귀포시 대정읍,33.2218157,126.2529945
1888,solar,제주시 애월읍,33.45079,126.3752
1889,solar,제주시 일도이동,33.50864,126.53795
1890,solar,제주시 한경면,33.3305,126.21066
1891,solar,제주시 한림읍,33.39344,126.26684
1892,solar,제주시 구좌읍,33.51662,126.81055
1893,solar,제주시 구좌읍,33.51662,126.81055
1894,solar,제주시 애월읍,33.45079,126.3752
1895,solar,제주시 애월읍,33.45079,126.3752
1896,solar,제주시 애월읍,33.45079,126.3752
1897,solar,서귀포시 대정읍,33.2218157,126.2529945
1898,solar,제주시 한경면,33.3305,126.21066
1899,solar,제주시 한림읍,33.39344,126.26684
1900,solar,제주시 한림읍,33.39344,126.26684
1901,solar,제주시 구좌읍,33.51662,126.81055
1902,solar,서귀포시 성산읍,33.41805,126.88147
1903,solar,제주시 회천동,33.4956,126.61479
1904,solar,서귀포시 강정동,33.24695,126.48927
1905,solar,서귀포시 남원읍,33.3076683,126.6907475
1906,solar,제주시 용담이동,33.50742,126.50615
1907,solar,서귀포시 월평동,33.24501,126.46294
1908,solar,제주시 조천읍,33.50888,126.66305
1909,solar,제주시 한림읍,33.39344,126.26684
1910,solar,서귀포시 상예동,33.26177,126.38678
1911,solar,제주시 애월읍,33.45079,126.3752
1912,solar,제주시 한경면,33.3305,126.21066
1913,solar,제주시 한경면,33.3305,126.21066
1914,solar,제주시 한림읍,33.39344,126.26684
1915,solar,제주시 한림읍,33.39344,126.26684
1916,solar,서귀포시 남원읍,33.3076683,126.6907475
1917,solar,서귀포시 안덕면,33.27688,126.34925
1918,solar,서귀포시 중문동,33.262002,126.4288617
1919,solar,서귀포시 남원읍,33.3076683,126.6907475
1920,solar,서귀포시 대정읍,33.2218157,126.2529945
1921,solar,서귀포시 대정읍,33.2218157,126.2529945
1922,solar,서귀포시 대정읍,33.2218157,126.2529945
1923,solar,서귀포시 대정읍,33.2218157,126.2529945
1924,solar,서귀포시 안덕면,33.27688,126.34925
1925,solar,제주시 구좌읍,33.51662,126.81055
1926,solar,서귀포시 남원읍,33.3076683,126.6907475
1927,solar,제주시 봉개동,33.484188,126.5993497
1928,solar,제주시 조천읍,33.50888,126.66305
1929,solar,제주시 조천읍,33.50888,126.66305
1930,solar,제주시 도두일동,33.5034656,126.4707206
1931,solar,제주시 한경면,33.3305,126.21066
1932,solar,제주시 한림읍,33.39344,126.26684
1933,solar,서귀포시 대정읍,33.2218157,126.2529945
1934,solar,제주시 애월읍,33.45079,126.3752
1935,solar,제주시 한경면,33.3305,126.21066
1936,solar,제주시 한경면,33.3305,126.21066
1937,solar,제주시 한경면,33.3305,126.21066
1938,solar,서귀포시 남원읍,33.3076683,126.6907475
1939,solar,서귀포시 남원읍,33.3076683,126.6907475
1940,solar,서귀포시 대정읍,33.2218157,126.2529945
1941,solar,서귀포시 대정읍,33.2218157,126.2529945
1942,solar,제주시 애월읍,33.45079,126.3752
1943,solar,제주시 한경면,33.3305,126.21066
1944,solar,서귀포시 남원읍,33.3076683,126.6907475
1945,solar,서귀포시 남원읍,33.3076683,126.6907475
1946,solar,서귀포시 남원읍,33.3076683,126.6907475
1947,solar,서귀포시 중문동,33.262002,126.4288617
1948,solar,서귀포시 중문동,33.262002,126.4288617
1949,solar,제주시 한경면,33.3305,126.21066
1950,solar,제주시 구좌읍,33.51662,126.81055
1951,solar,서귀포시 대정읍,33.2218157,126.2529945
1952,solar,서귀포시 대정읍,33.2218157,126.2529945
1953,solar,서귀포시 대정읍,33.2218157,126.2529945
1954,solar,제주시 애월읍,33.45079,126.3752
1955,solar,제주시 조천읍,33.50888,126.66305
1956,solar,서귀포시 남원읍,33.3076683,126.6907475
1957,solar,서귀포시 남원읍,33.3076683,126.6907475
1958,solar,서귀포시 안덕면,33.27688,126.34925
1959,solar,서귀포시 안덕면,33.27688,126.34925
1960,solar,제주시 화북이동,33.50469,126.5648
1961,solar,서귀포시 강정동,33.24695,126.48927
1962,solar,서귀포시 강정동,33.24695,126.48927
1963,solar,서귀포시 대정읍,33.2218157,126.2529945
1964,solar,제주시 한림읍,33.39344,126.26684
1965,solar,제주시 한림읍,33.39344,126.26684
1966,solar,제주시 한림읍,33.39344,126.26684
1967,solar,제주시 한림읍,33.39344,126.26684
1968,solar,서귀포시 남원읍,33.3076683,126.6907475
1969,solar,제주시 도남동,33.4905148,126.5239964
1970,solar,제주시 애월읍,33.45079,126.3752
1971,solar,제주시 조천읍,33.50888,126.66305
1972,solar,서귀포시 토평동,33.2705286,126.5841149
1973,solar,서귀포시 표선면,33.3504543,126.794049
1974,solar,서귀포시 회수동,33.26549,126.44363
1975,solar,제주시 봉개동,33.484188,126.5993497
1976,solar,제주시 한경면,33.3305,126.21066
1977,solar,제주시 한경면,33.3305,126.21066
1978,solar,서귀포시 안덕면,33.27688,126.34925
1979,solar,서귀포시 안덕면,33.27688,126.34925
1980,solar,제주시 조천읍,33.50888,126.66305
1981,solar,서귀포시 회수동,33.26549,126.44363
1982,solar,서귀포시 회수동,33.26549,126.44363
1983,solar,서귀포시 회수동,33.26549,126.44363
1984,solar,서귀포시 남원읍,33.3076683,126.6907475
1985,solar,서귀포시 성산읍,33.41805,126.88147
1986,solar,서귀포시 성산읍,33.41805,126.88147
1987,solar,서귀포시 성산읍,33.41805,126.88147
1988,solar,서귀포시 성산읍,33.41805,126.88147
1989,solar,서귀포시 상예동,33.26177,126.38678
1990,solar,제주시 애월읍,33.45079,126.3752
1991,solar,제주시 이도일동,33.5059,126.5278
1992,solar,제주시 한림읍,33.39344,126.26684
1993,solar,제주시 한림읍,33.39344,126.26684
1994,solar,제주시 한림읍,33.39344,126.26684
1995,solar,서귀포시 안덕면,33.27688,126.34925
1996,solar,서귀포시 안덕면,33.27688,126.34925
1997,solar,제주시 애월읍,33.45079,126.3752
1998,solar,제주시 한림읍,33.39344,126.26684
1999,solar,제주시 한림읍,33.39344,126.26684
2000,solar,제주시 한림읍,33.39344,126.26684
2001,solar,제주시 한림읍,33.39344,126.26684
2002,solar,제주시 구좌읍,33.51662,126.81055
2003,solar,제주시 구좌읍,33.51662,126.81055
2004,solar,제주시 구좌읍,33.51662,126.81055
2005,solar,제주시 구좌읍,33.51662,126.81055
2006,solar,서귀포시 남원읍,33.3076683,126.6907475
2007,solar,제주시 애월읍,33.45079,126.3752
2008,solar,서귀포시 남원읍,33.3076683,126.6907475
2009,solar,서귀포시 남원읍,33.3076683,126.6907475
2010,solar,서귀포시 남원읍,33.3076683,126.6907475
2011,solar,서귀포시 표선면,33.3504543,126.794049
2012,solar,서귀포시 대정읍,33.2218157,126.2529945
2013,solar,서귀포시 안덕면,33.27688,126.34925
2014,solar,서귀포시 안덕면,33.27688,126.34925
2015,solar,제주시 봉개동,33.484188,126.5993497
2016,solar,제주시 애월읍,33.45079,126.3752
2017,solar,제주시 한경면,33.3305,126.21066
2018,solar,제주시 한림읍,33.39344,126.26684
2019,solar,제주시 한림읍,33.39344,126.26684
2020,solar,제주시 구좌읍,33.51662,126.81055
2021,solar,제주시 구좌읍,33.51662,126.81055
2022,solar,제주시 한림읍,33.39344,126.26684
2023,solar,서귀포시 대정읍,33.2218157,126.2529945
2024,solar,서귀포시 법환동,33.24113,126.51285
2025,solar,서귀포시 상예동,33.26177,126.38678
2026,solar,서귀포시 표선면,33.3504543,126.794049
2027,solar,서귀포시 성산읍,33.41805,126.88147
2028,solar,서귀포시 성산읍,33.41805,126.88147
2029,solar,서귀포시 성산읍,33.41805,126.88147
2030,solar,서귀포시 성산읍,33.41805,126.88147
2031,solar,제주시 애월읍,33.45079,126.3752
2032,solar,제주시 조천읍,33.50888,126.66305
2033,solar,서귀포시 표선면,33.3504543,126.794049
2034,solar,서귀포시 표선면,33.3504543,126.794049
2035,solar,제주시 한림읍,33.39344,126.26684
2036,solar,제주시 한림읍,33.39344,126.26684
2037,solar,제주시 구좌읍,33.51662,126.81055
2038,solar,제주시 구좌읍,33.51662,126.81055
2039,solar,제주시 구좌읍,33.51662,126.81055
2040,solar,제주시 구좌읍,33.51662,126.81055
2041,solar,제주시 구좌읍,33.51662,126.81055
2042,solar,제주시 구좌읍,33.51662,126.81055
2043,solar,제주시 구좌읍,33.51662,126.81055
2044,solar,제주시 구좌읍,33.51662,126.81055
2045,solar,제주시 구좌읍,33.51662,126.81055
2046,solar,서귀포시 안덕면,33.27688,126.34925
2047,solar,서귀포시 안덕면,33.27688,126.34925
2048,solar,서귀포시 안덕면,33.27688,126.34925
2049,solar,서귀포시 안덕면,33.27688,126.34925
2050,solar,서귀포시 안덕면,33.27688,126.34925
2051,solar,제주시 구좌읍,33.51662,126.81055
2052,solar,서귀포시 남원읍,33.3076683,126.6907475
2053,solar,서귀포시 안덕면,33.27688,126.34925
2054,solar,서귀포시 표선면,33.3504543,126.794049
2055,solar,제주시 한림읍,33.39344,126.26684
2056,solar,서귀포시 표선면,33.3504543,126.794049
2057,solar,서귀포시 표선면,33.3504543,126.794049
2058,solar,서귀포시 표선면,33.3504543,126.794049
2059,solar,서귀포시 표선면,33.3504543,126.794049
2060,solar,제주시 한경면,33.3305,126.21066
2061,solar,서귀포시 대정읍,33.2218157,126.2529945
2062,solar,서귀포시 대정읍,33.2218157,126.2529945
2063,solar,서귀포시 대정읍,33.2218157,126.2529945
2064,solar,제주시 한림읍,33.39344,126.26684
2065,solar,제주시 한림읍,33.39344,126.26684
2066,solar,제주시 연동,33.47575,126.49418
2067,solar,제주시 연동,33.47575,126.49418
2068,solar,제주시 한경면,33.3305,126.21066
2069,solar,서귀포시 안덕면,33.27688,126.34925
2070,solar,제주시 구좌읍,33.51662,126.81055
2071,solar,제주시 구좌읍,33.51662,126.81055
2072,solar,제주시 구좌읍,33.51662,126.81055
2073,solar,제주시 구좌읍,33.51662,126.81055
2074,solar,서귀포시 성산읍,33.41805,126.88147
2075,solar,서귀포시 성산읍,33.41805,126.88147
2076,solar,제주시 회천동,33.4956,126.61479
2077,solar,제주시 회천동,33.4956,126.61479
2078,solar,제주시 구좌읍,33.51662,126.81055
2079,solar,제주시 구좌읍,33.51662,126.81055
2080,solar,제주시 한림읍,33.39344,126.26684
2081,solar,제주시 구좌읍,33.51662,126.81055
2082,solar,서귀포시 안덕면,33.27688,126.34925
2083,solar,제주시 한림읍,33.39344,126.26684
2084,solar,제주시 구좌읍,33.51662,126.81055
2085,solar,제주시 한림읍,33.39344,126.26684
2086,solar,제주시 회천동,33.4956,126.61479
2087,solar,서귀포시 대정읍,33.2218157,126.2529945
2088,solar,서귀포시 대정읍,33.2218157,126.2529945
2089,solar,서귀포시 안덕면,33.27688,126.34925
2090,solar,제주시 구좌읍,33.51662,126.81055
2091,solar,서귀포시 남원읍,33.3076683,126.6907475
2092,solar,서귀포시 남원읍,33.3076683,126.6907475
2093,solar,서귀포시 남원읍,33.3076683,126.6907475
2094,solar,서귀포시 성산읍,33.41805,126.88147
2095,solar,서귀포시 성산읍,33.41805,126.88147
2096,solar,서귀포시 성산읍,33.41805,126.88147
2097,solar,서귀포시 성산읍,33.41805,126.88147
2098,solar,서귀포시 성산읍,33.41805,126.88147
2099,solar,서귀포시 성산읍,33.41805,126.88147
2100,solar,제주시 구좌읍,33.51662,126.81055
2101,solar,서귀포시 안덕면,33.27688,126.34925
2102,solar,제주시 한림읍,33.39344,126.26684
2103,solar,제주시 한림읍,33.39344,126.26684
2104,solar,서귀포시 남원읍,33.3076683,126.6907475
2105,solar,서귀포시 남원읍,33.3076683,126.6907475
2106,solar,서귀포시 남원읍,33.3076683,126.6907475
2107,solar,서귀포시 성산읍,33.41805,126.88147
2108,solar,서귀포시 대정읍,33.2218157,126.2529945
2109,solar,제주시 한경면,33.3305,126.21066
2110,solar,제주시 한림읍,33.39344,126.26684
2111,solar,제주시 구좌읍,33.51662,126.81055
2112,solar,제주시 구좌읍,33.51662,126.81055
2113,solar,제주시 구좌읍,33.51662,126.81055
2114,solar,제주시 구좌읍,33.51662,126.81055
2115,solar,제주시 구좌읍,33.51662,126.81055
2116,solar,제주시 한림읍,33.39344,126.26684
2117,solar,제주시 한림읍,33.39344,126.26684
2118,solar,서귀포시 성산읍,33.41805,126.88147
2119,solar,서귀포시 성산읍,33.41805,126.88147
2120,solar,서귀포시 성산읍,33.41805,126.88147
2121,solar,서귀포시 성산읍,33.41805,126.88147
2122,solar,서귀포시 성산읍,33.41805,126.88147
2123,solar,서귀포시 성산읍,33.41805,126.88147
2124,solar,서귀포시 성산읍,33.41805,126.88147
2125,solar,서귀포시 성산읍,33.41805,126.88147
2126,solar,서귀포시 성산읍,33.41805,126.88147
2127,solar,서귀포시 성산읍,33.41805,126.88147
2128,solar,제주시 애월읍,33.45079,126.3752
2129,solar,제주시 애월읍,33.45079,126.3752
2130,solar,제주시 조천읍,33.50888,126.66305
2131,solar,제주시 조천읍,33.50888,126.66305
2132,solar,제주시 한림읍,33.39344,126.26684
2133,solar,제주시 한경면,33.3305,126.21066
2134,solar,제주시 한림읍,33.39344,126.26684
2135,solar,서귀포시 대정읍,33.2218157,126.2529945
2136,solar,제주시 한경면,33.3305,126.21066
2137,solar,제주시 한림읍,33.39344,126.26684
2138,solar,제주시 구좌읍,33.51662,126.81055
2139,solar,제주시 구좌읍,33.51662,126.81055
2140,solar,서귀포시 표선면,33.3504543,126.794049
2141,solar,제주시 한경면,33.3305,126.21066
2142,solar,제주시 한경면,33.3305,126.21066
2143,solar,제주시 한림읍,33.39344,126.26684
2144,solar,제주시 한림읍,33.39344,126.26684
2145,solar,제주시 한림읍,33.39344,126.26684
2146,solar,서귀포시 성산읍,33.41805,126.88147
2147,wind,제주특별자치도 제주시 조천읍,33.50888,126.66305
2148,wind,제주특별자치도 제주시 구좌읍,33.51662,126.81055
2149,wind,제주특별자치도 서귀포시 남원읍,33.3076683,126.6907475
2150,wind,제주특별자치도 제주시 구좌읍,33.51662,126.81055
2151,wind,제주특별자치도 제주시 한림읍,33.39344,126.26684
2152,wind,제주특별자치도 제주시 구좌읍,33.51662,126.81055
2153,wind,제주특별자치도 서귀포시 표선면,33.3504543,126.794049
2154,wind,제주특별자치도 제주시 구좌읍 해맞이해안로,33.5385084,126.8367709
2155,wind,제주특별자치도 제주시 구좌읍,33.51662,126.81055
2156,wind,제주특별자치도 제주시 구좌읍 해맞이해안로,33.5385084,126.8367709
2157,wind,제주특별자치도 제주시 구좌읍,33.51662,126.81055
2158,wind,제주특별자치도 제주시 구좌읍 해맞이해안로,33.5385084,126.8367709
2159,wind,제주특별자치도 제주시 구좌읍,33.51662,126.81055
2160,wind,제주특별자치도 서귀포시 표선면,33.3504543,126.794049
2161,wind,제주특별자치도 서귀포시 성산읍,33.41805,126.88147
2162,wind,제주특별자치도 제주시 구좌읍,33.51662,126.81055
2163,wind,제주특별자치도 서귀포시 성산읍,33.41805,126.88147
2164,wind,제주특별자치도 제주시 한경면,33.3305,126.21066
2165,wind,제주특별자치도 제주시 한림읍,33.39344,126.26684
2166,wind,제주특별자치도 제주시 한경면,33.3305,126.21066
2167,wind,제주특별자치도 제주시 한경면,33.3305,126.21066
2168,wind,제주특별자치도 제주시 구좌읍,33.51662,126.81055
